data,municipio,1a_dose,2a_dose,aplicadas_dia,total_doses,doses_recebidas,perc_aplicadas,perc_vacinadas_1a_dose,perc_vacinadas_2a_dose,populacao
26/02/2021,SALMOURAO,164,37.0,0.0,201.0,408.0,49.26470588235294,3.20500293140512,0.7230799296462771,5117.0
26/02/2021,SALTINHO,238,58.0,1.0,296.0,750.0,39.46666666666667,3.027989821882952,0.7379134860050891,7860.0
26/02/2021,SALTO,3684,923.0,167.0,4607.0,13978.0,32.95893547002432,3.193149117636861,0.8000208022743821,115372.0
26/02/2021,SALTO DE PIRAPORA,1464,373.0,49.0,1837.0,5592.0,32.85050071530758,3.310494539040771,0.8434525020916718,44223.0
26/02/2021,SALTO GRANDE,297,57.0,0.0,354.0,1012.0,34.9802371541502,3.265530511269928,0.6267179769103903,9095.0
26/02/2021,SANDOVALINA,129,34.0,0.0,163.0,386.0,42.2279792746114,3.063405366896224,0.8074091664687721,4211.0
26/02/2021,SANTA ADELIA,693,228.0,0.0,921.0,2338.0,39.39264328485885,4.6535052377115225,1.5310233682514105,14892.0
26/02/2021,SANTA ALBERTINA,292,63.0,1.0,355.0,958.0,37.05636743215031,5.148095909732017,1.1107193229901269,5672.0
26/02/2021,SANTA BARBARA D'OESTE,4734,1724.0,92.0,6458.0,,,2.508145911149964,0.9134016795146892,188745.0
26/02/2021,SANTA BRANCA,503,151.0,9.0,654.0,1766.0,37.03284258210645,3.5474998236829114,1.0649552154594824,14179.0
26/02/2021,SANTA CLARA D'OESTE,88,26.0,0.0,114.0,282.0,40.42553191489361,4.3868394815553335,1.296111665004985,2006.0
26/02/2021,SANTA CRUZ DA CONCEICAO,253,51.0,0.0,304.0,730.0,41.64383561643836,5.817429294090595,1.172683375488618,4349.0
26/02/2021,SANTA CRUZ DA ESPERANCA,100,31.0,0.0,131.0,312.0,41.98717948717949,4.814636494944632,1.4925373134328357,2077.0
26/02/2021,SANTA CRUZ DAS PALMEIRAS,1086,358.0,49.0,1444.0,3586.0,40.26770775237033,3.219781197189362,1.0614011681342466,33729.0
26/02/2021,SANTA CRUZ DO RIO PARDO,2004,496.0,1.0,2500.0,6838.0,36.56039777712782,4.346128822381262,1.0756885708089352,46110.0
26/02/2021,SANTA ERNESTINA,147,39.0,0.0,186.0,368.0,50.54347826086957,2.660633484162896,0.7058823529411765,5525.0
26/02/2021,SANTA FE DO SUL,2015,614.0,9.0,2629.0,7662.0,34.31219002871313,6.541358265160369,1.9932476301778987,30804.0
26/02/2021,SANTA GERTRUDES,725,182.0,0.0,907.0,2182.0,41.56736938588451,2.768337851769827,0.6949482607201496,26189.0
26/02/2021,SANTA ISABEL,1656,357.0,56.0,2013.0,3914.0,51.43076136944303,3.0062084740224377,0.648077551464982,55086.0
26/02/2021,SANTA LUCIA,161,60.0,1.0,221.0,580.0,38.103448275862064,1.880401775286148,0.7007708479327259,8562.0
26/02/2021,SANTA MARIA DA SERRA,228,64.0,0.0,292.0,774.0,37.72609819121447,3.712750366389839,1.0421755414427618,6141.0
26/02/2021,SANTA MERCEDES,143,33.0,0.0,176.0,438.0,40.18264840182648,5.083540703874867,1.1731247778172769,2813.0
26/02/2021,SANTA RITA D'OESTE,100,20.0,0.0,120.0,330.0,36.36363636363637,4.159733777038269,0.8319467554076538,2404.0
26/02/2021,SANTA RITA DO PASSA QUATRO,1498,364.0,4.0,1862.0,4872.0,38.2183908045977,5.677468258480197,1.379571726359674,26385.0
26/02/2021,SANTA ROSA DE VITERBO,801,217.0,0.0,1018.0,3110.0,32.733118971061096,3.128417434775816,0.8475238244024371,25604.0
26/02/2021,SANTA SALETE,119,36.0,0.0,155.0,376.0,41.22340425531915,8.26388888888889,2.5,1440.0
26/02/2021,SANTANA DA PONTE PENSA,72,14.0,0.0,86.0,270.0,31.85185185185185,4.7713717693836974,0.9277667329357192,1509.0
26/02/2021,SANTANA DE PARNAIBA,3772,1130.0,30.0,4902.0,,,2.730721339009064,0.8180580893637969,138132.0
26/02/2021,SANTO ANASTACIO,949,221.0,1.0,1170.0,3046.0,38.41103086014445,4.715059372981568,1.0980275252148854,20127.0
26/02/2021,SANTO ANDRE,34510,7132.0,135.0,41642.0,128876.0,32.311679443806455,4.973575627605867,1.027862688382644,693867.0
26/02/2021,SANTO ANTONIO DA ALEGRIA,271,66.0,0.0,337.0,,,4.083170106976043,0.9944251921048668,6637.0
26/02/2021,SANTO ANTONIO DE POSSE,865,222.0,10.0,1087.0,,,3.78572366405532,0.9715961311217122,22849.0
26/02/2021,SANTO ANTONIO DO ARACANGUA,233,92.0,0.0,325.0,,,2.82355792535143,1.1148812409112945,8252.0
26/02/2021,SANTO ANTONIO DO JARDIM,231,60.0,3.0,291.0,,,3.964984552008239,1.0298661174047374,5826.0
26/02/2021,SANTO ANTONIO DO PINHAL,251,72.0,6.0,323.0,,,3.786964393482197,1.0863005431502717,6628.0
26/02/2021,SANTO EXPEDITO,166,40.0,0.0,206.0,494.0,41.70040485829959,5.585464333781965,1.3458950201884252,2972.0
26/02/2021,SANTOPOLIS DO AGUAPEI,171,44.0,0.0,215.0,,,3.6632390745501286,0.9425878320479864,4668.0
26/02/2021,SANTOS,32032,7161.0,111.0,39193.0,87038.0,45.02975711758083,7.471839478613399,1.6703871911323225,428703.0
26/02/2021,SAO BENTO DO SAPUCAI,436,125.0,0.0,561.0,,,4.1405508072174735,1.1870845204178535,10530.0
26/02/2021,SAO BERNARDO DO CAMPO,34199,10829.0,247.0,45028.0,103988.0,43.30115013270762,4.2112534879310815,1.3334794590720689,812086.0
26/02/2021,SAO CAETANO DO SUL,14661,4596.0,273.0,19257.0,45572.0,42.25620995348021,9.693607680304671,3.0387982333183463,151244.0
26/02/2021,SAO CARLOS,12147,3395.0,54.0,15542.0,33858.0,45.90347923681257,5.006347060569092,1.399238352731709,242632.0
26/02/2021,SAO FRANCISCO,111,25.0,0.0,136.0,400.0,34.0,4.146432573776616,0.9338812103100484,2677.0
26/02/2021,SAO JOAO DA BOA VISTA,6510,1748.0,72.0,8258.0,,,7.4536294939317616,2.0013739409205407,87340.0
26/02/2021,SAO JOAO DAS DUAS PONTES,95,24.0,0.0,119.0,312.0,38.14102564102564,3.836833602584814,0.9693053311793216,2476.0
26/02/2021,SAO JOAO DE IRACEMA,106,41.0,0.0,147.0,360.0,40.833333333333336,5.72972972972973,2.216216216216216,1850.0
26/02/2021,SAO JOAO DO PAU D'ALHO,120,22.0,0.0,142.0,414.0,34.29951690821256,6.045340050377834,1.1083123425692696,1985.0
26/02/2021,SAO JOAQUIM DA BARRA,2704,588.0,2.0,3292.0,8066.0,40.81329035457476,5.378525679277559,1.1695906432748535,50274.0
26/02/2021,SAO JOSE DA BELA VISTA,255,52.0,1.0,307.0,774.0,39.66408268733851,2.9219663114472327,0.5958519537068867,8727.0
26/02/2021,SAO JOSE DO BARREIRO,148,47.0,1.0,195.0,,,3.636363636363636,1.154791154791155,4070.0
26/02/2021,SAO JOSE DO RIO PARDO,2777,339.0,57.0,3116.0,,,5.219336165094162,0.6371461865203172,53206.0
26/02/2021,SAO JOSE DO RIO PRETO,27243,12584.0,260.0,39827.0,96922.0,41.091805781969,6.082058563506309,2.8094051669479643,447924.0
26/02/2021,SAO JOSE DOS CAMPOS,28699,5855.0,7747.0,34554.0,98716.0,35.00344422383403,4.038392804374562,0.8238889811356863,710654.0
26/02/2021,SAO LOURENCO DA SERRA,307,107.0,0.0,414.0,1132.0,36.57243816254417,1.9706014506707743,0.6868220039797163,15579.0
26/02/2021,SAO LUIZ DO PARAITINGA,369,84.0,0.0,453.0,,,3.4913426057337493,0.7947771785410161,10569.0
26/02/2021,SAO MANUEL,1288,345.0,51.0,1633.0,5202.0,31.391772395232604,3.254662151917926,0.871784504978016,39574.0
26/02/2021,SAO MIGUEL ARCANJO,891,233.0,0.0,1124.0,2850.0,39.43859649122808,2.784375,0.728125,32000.0
26/02/2021,SAO PAULO,506638,163134.0,20001.0,669772.0,1766796.0,37.90884742777321,4.26834467036124,1.3743780361021294,11869660.0
26/02/2021,SAO PEDRO,1162,227.0,53.0,1389.0,4232.0,32.821361058601134,3.396866230121609,0.6635874649204865,34208.0
26/02/2021,SAO PEDRO DO TURVO,227,44.0,0.0,271.0,752.0,36.03723404255319,3.080472248609038,0.5970959424616638,7369.0
26/02/2021,SAO ROQUE,3239,667.0,54.0,3906.0,12880.0,30.326086956521745,3.704466174872763,0.7628524046434495,87435.0
26/02/2021,SAO SEBASTIAO,2548,645.0,43.0,3193.0,8220.0,38.84428223844282,2.9241980834337524,0.740230676536409,87135.0
26/02/2021,SAO SEBASTIAO DA GRAMA,475,132.0,0.0,607.0,,,3.97955764075067,1.1058981233243967,11936.0
26/02/2021,SAO SIMAO,521,165.0,0.0,686.0,,,3.509126422846366,1.111335623358254,14847.0
26/02/2021,SAO VICENTE,7998,1807.0,249.0,9805.0,33952.0,28.879005655042413,2.234521371556929,0.5048487269821669,357929.0
26/02/2021,SARAPUI,202,62.0,0.0,264.0,792.0,33.33333333333333,1.9980217606330368,0.6132542037586548,10110.0
26/02/2021,SARUTAIA,175,38.0,0.0,213.0,,,4.799780581459133,1.0422380691168405,3646.0
26/02/2021,SEBASTIANOPOLIS DO SUL,158,50.0,0.0,208.0,510.0,40.78431372549019,4.798056483449741,1.5183723048891589,3293.0
26/02/2021,SERRA AZUL,418,142.0,11.0,560.0,1428.0,39.21568627450981,3.403354502524019,1.1561634912880638,12282.0
26/02/2021,SERRA NEGRA,1113,243.0,7.0,1356.0,4010.0,33.81546134663342,4.056122448979592,0.8855685131195337,27440.0
26/02/2021,SERRANA,1375,267.0,3.0,1642.0,4182.0,39.26351028216165,3.0944772021425035,0.600891209434217,44434.0
26/02/2021,SERTAOZINHO,4604,1440.0,11.0,6044.0,,,3.762821298680071,1.1769032732622289,122355.0
26/02/2021,SETE BARRAS,307,63.0,3.0,370.0,1160.0,31.89655172413793,2.431105479885968,0.4988913525498891,12628.0
26/02/2021,SEVERINIA,462,119.0,0.0,581.0,1506.0,38.579017264276224,2.6976526918136168,0.6948499357701741,17126.0
26/02/2021,SILVEIRAS,228,54.0,0.0,282.0,698.0,40.40114613180516,3.67504835589942,0.8704061895551257,6204.0
26/02/2021,SOCORRO,1471,417.0,11.0,1888.0,5516.0,34.22770123277738,3.792898950571127,1.075213366681278,38783.0
26/02/2021,SOROCABA,16220,3230.0,376.0,19450.0,89914.0,21.631781480080967,2.4629980851784303,0.4904737247303534,658547.0
26/02/2021,SUD MENNUCCI,392,78.0,0.0,470.0,1124.0,41.81494661921708,5.082328536237521,1.0112796577207313,7713.0
26/02/2021,SUMARE,7965,1919.0,16.0,9884.0,,,2.8123808313207066,0.6775842831518438,283212.0
26/02/2021,SUZANAPOLIS,119,21.0,1.0,140.0,,,3.014948061819103,0.532049657968077,3947.0
26/02/2021,SUZANO,9068,2238.0,3.0,11306.0,23038.0,49.07544057643893,3.1161297860495805,0.7690668792654346,291002.0
26/02/2021,TABAPUA,609,74.0,28.0,683.0,1676.0,40.75178997613365,5.121089808274471,0.6222670702993609,11892.0
26/02/2021,TABATINGA,550,143.0,0.0,693.0,1372.0,50.51020408163265,3.459772284078757,0.8995407938604769,15897.0
26/02/2021,TABOAO DA SERRA,9791,3345.0,330.0,13136.0,34854.0,37.68864405807081,3.449101880783877,1.1783521388236204,283871.0
26/02/2021,TACIBA,236,61.0,17.0,297.0,732.0,40.57377049180328,3.898249091509746,1.007598282127519,6054.0
26/02/2021,TAGUAI,348,126.0,0.0,474.0,1194.0,39.69849246231156,2.6128087694271342,0.9460169682408588,13319.0
26/02/2021,TAIACU,305,105.0,1.0,410.0,1120.0,36.60714285714285,5.052178234222296,1.739274474076528,6037.0
26/02/2021,TAIUVA,329,99.0,2.0,428.0,,,5.240522459381969,1.5769353297228417,6278.0
26/02/2021,TAMBAU,715,208.0,28.0,923.0,,,3.135552339604438,0.9121606806122,22803.0
26/02/2021,TANABI,1176,303.0,5.0,1479.0,3772.0,39.20996818663839,4.684325831507668,1.2069308902609042,25105.0
26/02/2021,TAPIRAI,233,62.0,0.0,295.0,1060.0,27.83018867924528,3.026367060657228,0.805299389531108,7699.0
26/02/2021,TAPIRATIBA,495,127.0,1.0,622.0,1694.0,36.717827626918535,3.925455987311657,1.007137192704203,12610.0
26/02/2021,TAQUARAL,106,36.0,0.0,142.0,354.0,40.11299435028249,3.8531443111595785,1.3086150490730644,2751.0
26/02/2021,TAQUARITINGA,3105,1003.0,58.0,4108.0,8218.0,49.98783158919446,5.697352244995321,1.8404007412980057,54499.0
26/02/2021,TAQUARITUBA,978,305.0,2.0,1283.0,3266.0,39.28352725045928,4.21678954857069,1.31505195533135,23193.0
26/02/2021,TAQUARIVAI,140,37.0,0.0,177.0,,,2.4364775495997213,0.6439262095370692,5746.0
26/02/2021,TARABAI,245,52.0,0.0,297.0,696.0,42.672413793103445,3.3704773696519466,0.7153666253955152,7269.0
26/02/2021,TARUMA,430,122.0,0.0,552.0,1248.0,44.230769230769226,2.904228015669323,0.8239902742131568,14806.0
26/02/2021,TATUI,5000,1625.0,4.0,6625.0,16434.0,40.31276621638067,4.16240020645505,1.3527800670978911,120123.0
26/02/2021,TAUBATE,12671,3771.0,73.0,16442.0,,,4.122513916859979,1.2268960603329635,307361.0
26/02/2021,TEJUPA,100,31.0,1.0,131.0,334.0,39.221556886227546,2.1290185224611453,0.6599957419629551,4697.0
26/02/2021,TEODORO SAMPAIO,736,196.0,0.0,932.0,2206.0,42.24841341795104,3.283661996966182,0.8744534665833853,22414.0
26/02/2021,TERRA ROXA,413,102.0,7.0,515.0,1298.0,39.67642526964561,4.528012279355334,1.118298432189453,9121.0
26/02/2021,TIETE,1522,406.0,0.0,1928.0,16052.0,12.010964365811114,3.7055973510578726,0.9884839188761472,41073.0
26/02/2021,TIMBURI,177,35.0,49.0,212.0,446.0,47.53363228699551,6.922174423152132,1.368791552600704,2557.0
26/02/2021,TORRE DE PEDRA,151,43.0,10.0,194.0,434.0,44.70046082949309,6.508620689655173,1.853448275862069,2320.0
26/02/2021,TORRINHA,465,106.0,0.0,571.0,1512.0,37.764550264550266,4.787398332132193,1.091320910120457,9713.0
26/02/2021,TRABIJU,84,25.0,1.0,109.0,,,4.932472108044627,1.4679976512037582,1703.0
26/02/2021,TREMEMBE,2536,712.0,35.0,3248.0,,,5.515681412849624,1.5485667058158248,45978.0
26/02/2021,TRES FRONTEIRAS,235,72.0,2.0,307.0,868.0,35.36866359447004,4.236524247340905,1.2979989183342346,5547.0
26/02/2021,TUIUTI,209,55.0,2.0,264.0,726.0,36.36363636363637,3.187433277413452,0.8387982308982767,6557.0
26/02/2021,TUPA,4190,1257.0,79.0,5447.0,,,6.667409257992139,2.0002227773976418,62843.0
26/02/2021,TUPI PAULISTA,1081,280.0,2.0,1361.0,3266.0,41.67176974892835,7.265761527086973,1.8819733835192904,14878.0
26/02/2021,TURIUBA,103,24.0,0.0,127.0,,,5.387029288702929,1.2552301255230125,1912.0
26/02/2021,TURMALINA,133,36.0,0.0,169.0,432.0,39.12037037037037,7.368421052631578,1.9944598337950137,1805.0
26/02/2021,UBARANA,151,52.0,0.0,203.0,516.0,39.34108527131783,2.4892845367622813,0.8572370590174745,6066.0
26/02/2021,UBATUBA,3115,632.0,105.0,3747.0,10132.0,36.98183971575207,3.503306491520086,0.7107832111206083,88916.0
26/02/2021,UBIRAJARA,173,52.0,0.0,225.0,448.0,50.22321428571429,3.710057902637786,1.115161912931589,4663.0
26/02/2021,UCHOA,519,89.0,42.0,608.0,,,5.359909119074667,0.919136631209336,9683.0
26/02/2021,UNIAO PAULISTA,81,21.0,0.0,102.0,238.0,42.85714285714285,4.6578493387004025,1.207590569292697,1739.0
26/02/2021,URANIA,595,150.0,51.0,745.0,1656.0,44.98792270531401,6.90976657763326,1.7419579607478808,8611.0
26/02/2021,URU,86,28.0,0.0,114.0,304.0,37.5,7.1251035625517805,2.31980115990058,1207.0
26/02/2021,URUPES,562,123.0,0.0,685.0,1978.0,34.6309403437816,4.269219082345792,0.93436645396536,13164.0
26/02/2021,VALENTIM GENTIL,352,97.0,0.0,449.0,1166.0,38.50771869639794,2.7564604541895066,0.759592795614722,12770.0
26/02/2021,VALINHOS,4796,1412.0,49.0,6208.0,15580.0,39.845956354300384,3.8447355341424703,1.1319363165573744,124742.0
26/02/2021,VALPARAISO,1007,406.0,24.0,1413.0,,,4.1979322994830754,1.6925129231282303,23988.0
26/02/2021,VARGEM,320,79.0,37.0,399.0,1616.0,24.69059405940594,3.2,0.79,10000.0
26/02/2021,VARGEM GRANDE DO SUL,1997,626.0,84.0,2623.0,6388.0,41.06136505948654,4.811932242596564,1.5083973880147463,41501.0
26/02/2021,VARGEM GRANDE PAULISTA,1391,265.0,38.0,1656.0,4020.0,41.19402985074627,2.636367082369888,0.5022554110913158,52762.0
26/02/2021,VARZEA PAULISTA,2190,837.0,83.0,3027.0,,,1.816899655701664,0.6944041149873481,120535.0
26/02/2021,VERA CRUZ,435,134.0,30.0,569.0,1298.0,43.836671802773495,4.133409350057012,1.273280121626758,10524.0
26/02/2021,VINHEDO,2820,620.0,20.0,3440.0,10468.0,32.862055789071455,3.6377239715689935,0.7997832845293533,77521.0
26/02/2021,VIRADOURO,539,152.0,0.0,691.0,1850.0,37.35135135135136,2.9378099961846624,0.8284733198888101,18347.0
26/02/2021,VISTA ALEGRE DO ALTO,246,82.0,11.0,328.0,830.0,39.51807228915663,3.069628150736212,1.0232093835787373,8014.0
26/02/2021,VITORIA BRASIL,74,23.0,0.0,97.0,240.0,40.41666666666666,4.204545454545454,1.3068181818181817,1760.0
26/02/2021,VOTORANTIM,3672,1161.0,129.0,4833.0,31448.0,15.368226914271176,3.0644945920683666,0.96892108425691,119824.0
26/02/2021,VOTUPORANGA,6314,2122.0,230.0,8436.0,20232.0,41.69632265717675,6.880993897122929,2.312554489973845,91760.0
26/02/2021,ZACARIAS,91,27.0,0.0,118.0,322.0,36.64596273291926,3.5546875,1.0546875,2560.0
27/02/2021,ADAMANTINA,2125,740.0,0.0,2865.0,2805.0,102.1390374331551,6.269546232371511,2.183277276214079,33894.0
27/02/2021,ADOLFO,191,69.0,0.0,260.0,311.0,83.60128617363344,5.541050188569771,2.0017406440382945,3447.0
27/02/2021,AGUAI,887,256.0,0.0,1143.0,1678.0,68.11680572109654,2.491013255448214,0.7189395641428892,35608.0
27/02/2021,AGUAS DA PRATA,340,63.0,0.0,403.0,584.0,69.0068493150685,4.36065153264076,0.8080030781069641,7797.0
27/02/2021,AGUAS DE LINDOIA,683,152.0,0.0,835.0,1198.0,69.69949916527545,3.717209099814956,0.8272559050832697,18374.0
27/02/2021,AGUAS DE SANTA BARBARA,236,51.0,0.0,287.0,390.0,73.58974358974359,3.979092901702917,0.8598887202832575,5931.0
27/02/2021,AGUAS DE SAO PEDRO,298,71.0,0.0,369.0,454.0,81.27753303964758,9.54516335682255,2.274183215887252,3122.0
27/02/2021,AGUDOS,2118,776.0,0.0,2894.0,4230.0,68.4160756501182,5.861515470194277,2.1475618531023413,36134.0
27/02/2021,ALAMBARI,166,34.0,0.0,200.0,274.0,72.99270072992701,2.872469285343485,0.5883370825402319,5779.0
27/02/2021,ALFREDO MARCONDES,268,56.0,0.0,324.0,406.0,79.80295566502463,6.824548001018589,1.42602495543672,3927.0
27/02/2021,ALTAIR,177,54.0,0.0,231.0,270.0,85.55555555555556,4.385530227948464,1.3379583746283448,4036.0
27/02/2021,ALTINOPOLIS,718,250.0,0.0,968.0,1266.0,76.4612954186414,4.61647270623031,1.6074069311386872,15553.0
27/02/2021,ALTO ALEGRE,167,49.0,0.0,216.0,380.0,56.84210526315789,4.157331341797361,1.219815782922579,4017.0
27/02/2021,ALUMINIO,407,122.0,1.0,529.0,662.0,79.90936555891238,2.264633874916537,0.6788337413754729,17972.0
27/02/2021,ALVARES FLORENCE,160,45.0,0.0,205.0,314.0,65.28662420382165,4.418668876001105,1.2427506213753108,3621.0
27/02/2021,ALVARES MACHADO,880,188.0,0.0,1068.0,1401.0,76.23126338329764,3.6991887006599686,0.7902812224137206,23789.0
27/02/2021,ALVARO DE CARVALHO,107,34.0,0.0,141.0,177.0,79.66101694915254,2.1213322759714512,0.6740681998413958,5044.0
27/02/2021,ALVINLANDIA,121,34.0,0.0,155.0,150.0,103.33333333333334,3.809823677581864,1.070528967254408,3176.0
27/02/2021,AMERICANA,9100,2736.0,58.0,11836.0,15765.0,75.07770377418332,3.897917398418559,1.1719452749530963,233458.0
27/02/2021,AMERICO BRASILIENSE,1618,563.0,0.0,2181.0,2625.0,83.08571428571429,4.020575006833487,1.399001068508809,40243.0
27/02/2021,AMERICO DE CAMPOS,250,67.0,0.0,317.0,431.0,73.54988399071925,4.358437935843794,1.1680613668061366,5736.0
27/02/2021,AMPARO,3170,766.0,77.0,3936.0,5196.0,75.75057736720554,4.552046985166358,1.0999583566679592,69639.0
27/02/2021,ANALANDIA,174,34.0,0.0,208.0,238.0,87.39495798319328,3.5876288659793816,0.7010309278350515,4850.0
27/02/2021,ANDRADINA,3240,273.0,0.0,3513.0,4925.0,71.32994923857868,5.780140578727655,0.4870303635779784,56054.0
27/02/2021,ANGATUBA,690,167.0,0.0,857.0,1207.0,71.00248550124275,2.816211583200685,0.6816048324558182,24501.0
27/02/2021,ANHEMBI,165,26.0,0.0,191.0,316.0,60.44303797468354,2.473021582733813,0.3896882494004796,6672.0
27/02/2021,ANHUMAS,229,47.0,8.0,276.0,276.0,100.0,5.778450668685339,1.1859702245773405,3963.0
27/02/2021,APARECIDA,1290,410.0,0.0,1700.0,2124.0,80.0376647834275,3.612534655128959,1.1481699291495142,35709.0
27/02/2021,APARECIDA D'OESTE,260,73.0,0.0,333.0,423.0,78.72340425531915,6.292352371732816,1.7666989351403677,4132.0
27/02/2021,APIAI,595,106.0,0.0,701.0,990.0,70.8080808080808,2.4122273574961484,0.4297413443606583,24666.0
27/02/2021,ARACARIGUAMA,434,167.0,0.0,601.0,704.0,85.36931818181817,2.0686367969494754,0.7959961868446139,20980.0
27/02/2021,ARACATUBA,10449,2572.0,4.0,13021.0,17829.0,73.03269953446632,5.485932093936547,1.3503509757493346,190469.0
27/02/2021,ARACOIABA DA SERRA,954,207.0,0.0,1161.0,1535.0,75.63517915309447,2.945353504167953,0.63908613769682,32390.0
27/02/2021,ARAMINA,173,40.0,0.0,213.0,286.0,74.47552447552448,3.1477438136826783,0.727802037845706,5496.0
27/02/2021,ARANDU,199,42.0,0.0,241.0,323.0,74.61300309597523,3.2278994322789947,0.6812652068126521,6165.0
27/02/2021,ARAPEI,109,32.0,0.0,141.0,190.0,74.21052631578947,4.411169566976932,1.2950222581950628,2471.0
27/02/2021,ARARAQUARA,14171,3204.0,0.0,17375.0,17483.0,99.38225704970544,6.225781792301136,1.4076215413543745,227618.0
27/02/2021,ARARAS,5571,1540.0,0.0,7111.0,8866.0,80.20527859237536,4.2508221613496415,1.1750612328986625,131057.0
27/02/2021,ARCO-IRIS,240,178.0,0.0,418.0,467.0,89.50749464668094,13.215859030837004,9.801762114537445,1816.0
27/02/2021,AREALVA,341,89.0,0.0,430.0,583.0,73.75643224699829,4.160566129819424,1.0858955588091752,8196.0
27/02/2021,AREIAS,166,51.0,0.0,217.0,317.0,68.45425867507886,4.319542024460057,1.327088212334114,3843.0
27/02/2021,AREIOPOLIS,301,97.0,0.0,398.0,510.0,78.03921568627452,2.7724049000644744,0.8934328083264254,10857.0
27/02/2021,ARIRANHA,489,123.0,54.0,612.0,655.0,93.4351145038168,5.246781115879829,1.3197424892703864,9320.0
27/02/2021,ARTUR NOGUEIRA,1504,463.0,0.0,1967.0,2461.0,79.92685900040634,2.858826436541276,0.8800775532703529,52609.0
27/02/2021,ARUJA,1534,390.0,0.0,1924.0,2973.0,64.71577531113354,1.7093064717418436,0.4345694419682653,89744.0
27/02/2021,ASPASIA,93,21.0,0.0,114.0,148.0,77.02702702702703,5.269121813031162,1.189801699716714,1765.0
27/02/2021,ASSIS,5386,1751.0,9.0,7137.0,9317.0,76.601910486208,5.312632544559631,1.7271480849468834,101381.0
27/02/2021,ATIBAIA,6840,1918.0,0.0,8758.0,10910.0,80.2749770852429,4.899502886695414,1.373866452731258,139606.0
27/02/2021,AURIFLAMA,613,190.0,0.0,803.0,1157.0,69.40363007778738,4.236058323543639,1.3129707691244557,14471.0
27/02/2021,AVAI,551,282.0,0.0,833.0,1172.0,71.07508532423208,10.41981845688351,5.332829046898638,5288.0
27/02/2021,AVANHANDAVA,319,84.0,0.0,403.0,501.0,80.43912175648703,2.6333168235099884,0.6934125804853888,12114.0
27/02/2021,AVARE,4242,1422.0,0.0,5664.0,6961.0,81.36761959488578,4.845895496812813,1.624437387191848,87538.0
27/02/2021,BADY BASSITT,829,236.0,0.0,1065.0,1261.0,84.45678033306899,5.076857125359789,1.4452814011880704,16329.0
27/02/2021,BALBINOS,117,42.0,0.0,159.0,190.0,83.6842105263158,3.1587473002159827,1.1339092872570196,3704.0
27/02/2021,BALSAMO,511,109.0,94.0,620.0,663.0,93.51432880844644,5.994838104176443,1.2787423744720787,8524.0
27/02/2021,BANANAL,460,121.0,0.0,581.0,868.0,66.93548387096774,4.318843301098489,1.1360435639846025,10651.0
27/02/2021,BARAO DE ANTONINA,173,112.0,0.0,285.0,354.0,80.50847457627118,5.113804315696128,3.3106710020691694,3383.0
27/02/2021,BARBOSA,265,66.0,0.0,331.0,407.0,81.32678132678133,3.6381109280615047,0.9060955518945634,7284.0
27/02/2021,BARIRI,1795,390.0,300.0,2185.0,2545.0,85.85461689587426,5.280498926249521,1.1472950313299797,33993.0
27/02/2021,BARRA BONITA,1773,576.0,76.0,2349.0,2663.0,88.20878708223809,5.078192129231827,1.6497680013748066,34914.0
27/02/2021,BARRA DO CHAPEU,123,34.0,0.0,157.0,233.0,67.38197424892704,2.2242314647377937,0.6148282097649186,5530.0
27/02/2021,BARRA DO TURVO,598,66.0,0.0,664.0,1558.0,42.61874197689345,7.779367763756992,0.8585924287758553,7687.0
27/02/2021,BARRETOS,8588,2385.0,0.0,10973.0,14192.0,77.31820744081173,7.275006776904309,2.020364597451884,118048.0
27/02/2021,BARRINHA,814,268.0,0.0,1082.0,1438.0,75.24339360222531,2.517162471395881,0.8287463665038035,32338.0
27/02/2021,BARUERI,10657,3368.0,419.0,14025.0,17561.0,79.864472410455,4.030787851280306,1.2738757139074852,264390.0
27/02/2021,BASTOS,721,187.0,0.0,908.0,938.0,96.80170575692964,3.551549184769223,0.9211368898083836,20301.0
27/02/2021,BATATAIS,2319,639.0,0.0,2958.0,4027.0,73.45418425627017,3.850752216797848,1.0610740261034173,60222.0
27/02/2021,BAURU,24941,7542.0,2509.0,32483.0,39624.0,81.97809408439329,6.847690301324731,2.0706980575193907,364225.0
27/02/2021,BEBEDOURO,3838,569.0,0.0,4407.0,7025.0,62.73309608540926,5.175645607174162,0.7673117119546895,74155.0
27/02/2021,BENTO DE ABREU,110,26.0,16.0,136.0,154.0,88.31168831168831,3.735144312393888,0.8828522920203734,2945.0
27/02/2021,BERNARDINO DE CAMPOS,727,111.0,191.0,838.0,872.0,96.10091743119266,6.739593955687402,1.0290164086400295,10787.0
27/02/2021,BERTIOGA,1740,759.0,0.0,2499.0,3106.0,80.45717965228589,2.749249486490757,1.1992415863485544,63290.0
27/02/2021,BILAC,436,140.0,0.0,576.0,711.0,81.0126582278481,5.578300921187308,1.791197543500512,7816.0
27/02/2021,BIRIGUI,3620,716.0,180.0,4336.0,7121.0,60.89032439264148,2.9836230414822507,0.5901309662158264,121329.0
27/02/2021,BIRITIBA MIRIM,575,157.0,0.0,732.0,742.0,98.6522911051213,1.7780938833570414,0.4854969385861834,32338.0
